id,url,name,amount
3891,"https://terraria.wiki.gg/wiki/Crystal_Lantern","Crystal Lantern",1
3892,"https://terraria.wiki.gg/wiki/Crystal_Lamp","Crystal Lamp",1
3893,"https://terraria.wiki.gg/wiki/Crystal_Candelabra","Crystal Candelabra",1
3894,"https://terraria.wiki.gg/wiki/Crystal_Chandelier","Crystal Chandelier",1
3895,"https://terraria.wiki.gg/wiki/Crystal_Bathtub","Crystal Bathtub",1
3896,"https://terraria.wiki.gg/wiki/Crystal_Sink","Crystal Sink",1
3897,"https://terraria.wiki.gg/wiki/Crystal_Bed","Crystal Bed",1
3898,"https://terraria.wiki.gg/wiki/Crystal_Clock","Crystal Clock",1
3899,"https://terraria.wiki.gg/wiki/Sunplate_Clock","Sunplate Clock",1
3900,"https://terraria.wiki.gg/wiki/Blue_Dungeon_Clock","Blue Dungeon Clock",1
3901,"https://terraria.wiki.gg/wiki/Green_Dungeon_Clock","Green Dungeon Clock",1
3902,"https://terraria.wiki.gg/wiki/Pink_Dungeon_Clock","Pink Dungeon Clock",1
3903,"https://terraria.wiki.gg/wiki/Crystal_Platform","Crystal Platform",200
3904,"https://terraria.wiki.gg/wiki/Golden_Platform","Golden Platform",200
3905,"https://terraria.wiki.gg/wiki/Dynasty_Wood_Platform","Dynasty Wood Platform",200
3906,"https://terraria.wiki.gg/wiki/Lihzahrd_Platform","Lihzahrd Platform",200
3907,"https://terraria.wiki.gg/wiki/Flesh_Platform","Flesh Platform",200
3908,"https://terraria.wiki.gg/wiki/Frozen_Platform","Frozen Platform",200
3909,"https://terraria.wiki.gg/wiki/Crystal_Work_Bench","Crystal Work Bench",1
3910,"https://terraria.wiki.gg/wiki/Golden_Work_Bench","Golden Work Bench",1
3911,"https://terraria.wiki.gg/wiki/Crystal_Dresser","Crystal Dresser",1
3912,"https://terraria.wiki.gg/wiki/Dynasty_Dresser","Dynasty Dresser",1
3913,"https://terraria.wiki.gg/wiki/Frozen_Dresser","Frozen Dresser",1
3914,"https://terraria.wiki.gg/wiki/Living_Wood_Dresser","Living Wood Dresser",1
3915,"https://terraria.wiki.gg/wiki/Crystal_Piano","Crystal Piano",1
3916,"https://terraria.wiki.gg/wiki/Dynasty_Piano","Dynasty Piano",1
3917,"https://terraria.wiki.gg/wiki/Crystal_Bookcase","Crystal Bookcase",1
3918,"https://terraria.wiki.gg/wiki/Crystal_Sofa","Crystal Sofa",1
3919,"https://terraria.wiki.gg/wiki/Dynasty_Sofa","Dynasty Sofa",1
3920,"https://terraria.wiki.gg/wiki/Crystal_Table","Crystal Table",1
3921,"https://terraria.wiki.gg/wiki/Arkhalis%27_Hood","Arkhalis' Hood",1
3922,"https://terraria.wiki.gg/wiki/Arkhalis%27_Bodice","Arkhalis' Bodice",1
3923,"https://terraria.wiki.gg/wiki/Arkhalis%27_Tights","Arkhalis' Tights",1
3924,"https://terraria.wiki.gg/wiki/Arkhalis%27_Lightwings","Arkhalis' Lightwings",1
3925,"https://terraria.wiki.gg/wiki/Leinfors%27_Hair_Protector","Leinfors' Hair Protector",1
3926,"https://terraria.wiki.gg/wiki/Leinfors%27_Excessive_Style","Leinfors' Excessive Style",1
3927,"https://terraria.wiki.gg/wiki/Leinfors%27_Fancypants","Leinfors' Fancypants",1
3928,"https://terraria.wiki.gg/wiki/Leinfors%27_Prehensile_Cloak","Leinfors' Prehensile Cloak",1
3929,"https://terraria.wiki.gg/wiki/Leinfors%27_Luxury_Shampoo","Leinfors' Luxury Shampoo",1
3930,"https://terraria.wiki.gg/wiki/Celebration_Mk2","Celebration Mk2",1
3931,"https://terraria.wiki.gg/wiki/Spider_Bathtub","Spider Bathtub",1
3932,"https://terraria.wiki.gg/wiki/Spider_Bed","Spider Bed",1
3933,"https://terraria.wiki.gg/wiki/Spider_Bookcase","Spider Bookcase",1
3934,"https://terraria.wiki.gg/wiki/Spider_Dresser","Spider Dresser",1
3935,"https://terraria.wiki.gg/wiki/Spider_Candelabra","Spider Candelabra",1
3936,"https://terraria.wiki.gg/wiki/Spider_Candle","Spider Candle",1
3937,"https://terraria.wiki.gg/wiki/Spider_Chair","Spider Chair",1
3938,"https://terraria.wiki.gg/wiki/Spider_Chandelier","Spider Chandelier",1
3939,"https://terraria.wiki.gg/wiki/Spider_Chest","Spider Chest",1
3940,"https://terraria.wiki.gg/wiki/Spider_Clock","Spider Clock",1
3941,"https://terraria.wiki.gg/wiki/Spider_Door","Spider Door",1
3942,"https://terraria.wiki.gg/wiki/Spider_Lamp","Spider Lamp",1
3943,"https://terraria.wiki.gg/wiki/Spider_Lantern","Spider Lantern",1
3944,"https://terraria.wiki.gg/wiki/Spider_Piano","Spider Piano",1
3945,"https://terraria.wiki.gg/wiki/Spider_Platform","Spider Platform",200
3946,"https://terraria.wiki.gg/wiki/Spider_Sink","Spider Sink",1
3947,"https://terraria.wiki.gg/wiki/Spider_Sofa","Spider Sofa",1
3948,"https://terraria.wiki.gg/wiki/Spider_Table","Spider Table",1
3949,"https://terraria.wiki.gg/wiki/Spider_Work_Bench","Spider Work Bench",1
3950,"https://terraria.wiki.gg/wiki/Trapped_Spider_Chest","Trapped Spider Chest",1
3951,"https://terraria.wiki.gg/wiki/Iron_Brick","Iron Brick",100
3952,"https://terraria.wiki.gg/wiki/Iron_Brick_Wall","Iron Brick Wall",400
3953,"https://terraria.wiki.gg/wiki/Lead_Brick","Lead Brick",100
3954,"https://terraria.wiki.gg/wiki/Lead_Brick_Wall","Lead Brick Wall",400
3955,"https://terraria.wiki.gg/wiki/Lesion_Block","Lesion Block",100
3956,"https://terraria.wiki.gg/wiki/Lesion_Block_Wall","Lesion Block Wall",400
3957,"https://terraria.wiki.gg/wiki/Lesion_Platform","Lesion Platform",200
3958,"https://terraria.wiki.gg/wiki/Lesion_Bathtub","Lesion Bathtub",1
3959,"https://terraria.wiki.gg/wiki/Lesion_Bed","Lesion Bed",1
3960,"https://terraria.wiki.gg/wiki/Lesion_Bookcase","Lesion Bookcase",1
3961,"https://terraria.wiki.gg/wiki/Lesion_Candelabra","Lesion Candelabra",1
3962,"https://terraria.wiki.gg/wiki/Lesion_Candle","Lesion Candle",1
3963,"https://terraria.wiki.gg/wiki/Lesion_Chair","Lesion Chair",1
3964,"https://terraria.wiki.gg/wiki/Lesion_Chandelier","Lesion Chandelier",1
3965,"https://terraria.wiki.gg/wiki/Lesion_Chest","Lesion Chest",1
3966,"https://terraria.wiki.gg/wiki/Lesion_Clock","Lesion Clock",1
3967,"https://terraria.wiki.gg/wiki/Lesion_Door","Lesion Door",1
3968,"https://terraria.wiki.gg/wiki/Lesion_Dresser","Lesion Dresser",1
3969,"https://terraria.wiki.gg/wiki/Lesion_Lamp","Lesion Lamp",1
3970,"https://terraria.wiki.gg/wiki/Lesion_Lantern","Lesion Lantern",1
3971,"https://terraria.wiki.gg/wiki/Lesion_Piano","Lesion Piano",1
3972,"https://terraria.wiki.gg/wiki/Lesion_Sink","Lesion Sink",1
3973,"https://terraria.wiki.gg/wiki/Lesion_Sofa","Lesion Sofa",1
3974,"https://terraria.wiki.gg/wiki/Lesion_Table","Lesion Table",1
3975,"https://terraria.wiki.gg/wiki/Lesion_Work_Bench","Lesion Work Bench",1
3976,"https://terraria.wiki.gg/wiki/Trapped_Lesion_Chest","Trapped Lesion Chest",1
3977,"https://terraria.wiki.gg/wiki/Hat_Rack","Hat Rack",1
3979,"https://terraria.wiki.gg/wiki/Pearlwood_Crate","Pearlwood Crate",10
3980,"https://terraria.wiki.gg/wiki/Mythril_Crate","Mythril Crate",10
3981,"https://terraria.wiki.gg/wiki/Titanium_Crate","Titanium Crate",10
3982,"https://terraria.wiki.gg/wiki/Defiled_Crate","Defiled Crate",5
3983,"https://terraria.wiki.gg/wiki/Hematic_Crate","Hematic Crate",5
3984,"https://terraria.wiki.gg/wiki/Stockade_Crate","Stockade Crate",5
3985,"https://terraria.wiki.gg/wiki/Azure_Crate","Azure Crate",5
3986,"https://terraria.wiki.gg/wiki/Divine_Crate","Divine Crate",5
3987,"https://terraria.wiki.gg/wiki/Bramble_Crate","Bramble Crate",5
3988,"https://terraria.wiki.gg/wiki/Dead_Man%27s_Chest","Dead Man's Chest",1
3989,"https://terraria.wiki.gg/wiki/Golf_Ball","Golf Ball",1
3990,"https://terraria.wiki.gg/wiki/Amphibian_Boots","Amphibian Boots",1
3991,"https://terraria.wiki.gg/wiki/Arcane_Flower","Arcane Flower",1
3992,"https://terraria.wiki.gg/wiki/Berserker%27s_Glove","Berserker's Glove",1
3993,"https://terraria.wiki.gg/wiki/Fairy_Boots","Fairy Boots",1
3994,"https://terraria.wiki.gg/wiki/Frog_Flipper","Frog Flipper",1
3995,"https://terraria.wiki.gg/wiki/Frog_Gear","Frog Gear",1
3996,"https://terraria.wiki.gg/wiki/Frog_Webbing","Frog Webbing",1
3997,"https://terraria.wiki.gg/wiki/Frozen_Shield","Frozen Shield",1
3998,"https://terraria.wiki.gg/wiki/Hero_Shield","Hero Shield",1
3999,"https://terraria.wiki.gg/wiki/Magma_Skull","Magma Skull",1
4000,"https://terraria.wiki.gg/wiki/Magnet_Flower","Magnet Flower",1
4001,"https://terraria.wiki.gg/wiki/Mana_Cloak","Mana Cloak",1
4002,"https://terraria.wiki.gg/wiki/Molten_Quiver","Molten Quiver",1
4003,"https://terraria.wiki.gg/wiki/Molten_Skull_Rose","Molten Skull Rose",1
4004,"https://terraria.wiki.gg/wiki/Obsidian_Skull_Rose","Obsidian Skull Rose",1
4005,"https://terraria.wiki.gg/wiki/Recon_Scope","Recon Scope",1
4006,"https://terraria.wiki.gg/wiki/Stalker%27s_Quiver","Stalker's Quiver",1
4007,"https://terraria.wiki.gg/wiki/Stinger_Necklace","Stinger Necklace",1
4008,"https://terraria.wiki.gg/wiki/Ultrabright_Helmet","Ultrabright Helmet",1
4009,"https://terraria.wiki.gg/wiki/Apple","Apple",5
4011,"https://terraria.wiki.gg/wiki/Apple_Pie","Apple Pie",5
4012,"https://terraria.wiki.gg/wiki/Banana_Split","Banana Split",5
4013,"https://terraria.wiki.gg/wiki/BBQ_Ribs","BBQ Ribs",5
4014,"https://terraria.wiki.gg/wiki/Bunny_Stew","Bunny Stew",5
4015,"https://terraria.wiki.gg/wiki/Burger","Burger",5
4016,"https://terraria.wiki.gg/wiki/Chicken_Nugget","Chicken Nugget",5
4017,"https://terraria.wiki.gg/wiki/Chocolate_Chip_Cookie","Chocolate Chip Cookie",5
4018,"https://terraria.wiki.gg/wiki/Cream_Soda","Cream Soda",5
4019,"https://terraria.wiki.gg/wiki/Escargot","Escargot",5
4020,"https://terraria.wiki.gg/wiki/Fried_Egg","Fried Egg",5
4021,"https://terraria.wiki.gg/wiki/Fries","Fries",5
4022,"https://terraria.wiki.gg/wiki/Golden_Delight","Golden Delight",5
4023,"https://terraria.wiki.gg/wiki/Grapes","Grapes",5
4024,"https://terraria.wiki.gg/wiki/Grilled_Squirrel","Grilled Squirrel",5
4025,"https://terraria.wiki.gg/wiki/Hotdog","Hotdog",5
4026,"https://terraria.wiki.gg/wiki/Ice_Cream","Ice Cream",5
4027,"https://terraria.wiki.gg/wiki/Milkshake","Milkshake",5
4028,"https://terraria.wiki.gg/wiki/Nachos","Nachos",5
4029,"https://terraria.wiki.gg/wiki/Pizza","Pizza",5
4030,"https://terraria.wiki.gg/wiki/Potato_Chips","Potato Chips",5
4031,"https://terraria.wiki.gg/wiki/Roasted_Bird","Roasted Bird",5
4032,"https://terraria.wiki.gg/wiki/Roasted_Duck","Roasted Duck",5
4033,"https://terraria.wiki.gg/wiki/Sauteed_Frog_Legs","Sauteed Frog Legs",5
4034,"https://terraria.wiki.gg/wiki/Seafood_Dinner","Seafood Dinner",5
4035,"https://terraria.wiki.gg/wiki/Shrimp_Po%27_Boy","Shrimp Po' Boy",5
4036,"https://terraria.wiki.gg/wiki/Spaghetti","Spaghetti",5
4037,"https://terraria.wiki.gg/wiki/Steak","Steak",5
4038,"https://terraria.wiki.gg/wiki/Molten_Charm","Molten Charm",1
4039,"https://terraria.wiki.gg/wiki/Golf_Club_(Iron)","Golf Club (Iron)",1
4040,"https://terraria.wiki.gg/wiki/Golf_Cup","Golf Cup",1
4041,"https://terraria.wiki.gg/wiki/Blue_Flower_Seeds","Blue Flower Seeds",25
4042,"https://terraria.wiki.gg/wiki/Magenta_Flower_Seeds","Magenta Flower Seeds",25
4043,"https://terraria.wiki.gg/wiki/Pink_Flower_Seeds","Pink Flower Seeds",25
4044,"https://terraria.wiki.gg/wiki/Red_Flower_Seeds","Red Flower Seeds",25
4045,"https://terraria.wiki.gg/wiki/Yellow_Flower_Seeds","Yellow Flower Seeds",25
4046,"https://terraria.wiki.gg/wiki/Violet_Flower_Seeds","Violet Flower Seeds",25
4047,"https://terraria.wiki.gg/wiki/White_Flower_Seeds","White Flower Seeds",25
4048,"https://terraria.wiki.gg/wiki/Tall_Grass_Seeds","Tall Grass Seeds",25
4049,"https://terraria.wiki.gg/wiki/Lawn_Mower","Lawn Mower",1
4050,"https://terraria.wiki.gg/wiki/Crimstone_Brick","Crimstone Brick",100
4051,"https://terraria.wiki.gg/wiki/Smooth_Sandstone","Smooth Sandstone",100
4052,"https://terraria.wiki.gg/wiki/Crimstone_Brick_Wall","Crimstone Brick Wall",400
4053,"https://terraria.wiki.gg/wiki/Smooth_Sandstone_Wall","Smooth Sandstone Wall",400
4054,"https://terraria.wiki.gg/wiki/Blood_Moon_Monolith","Blood Moon Monolith",1
4055,"https://terraria.wiki.gg/wiki/Dunerider_Boots","Dunerider Boots",1
4056,"https://terraria.wiki.gg/wiki/Ancient_Chisel","Ancient Chisel",1
4057,"https://terraria.wiki.gg/wiki/Rain_Song","Rain Song",1
4059,"https://terraria.wiki.gg/wiki/Fossil_Pickaxe","Fossil Pickaxe",1
4060,"https://terraria.wiki.gg/wiki/Super_Star_Shooter","Super Star Shooter",1
4061,"https://terraria.wiki.gg/wiki/Storm_Spear","Storm Spear",1
4062,"https://terraria.wiki.gg/wiki/Thunder_Zapper","Thunder Zapper",1
4063,"https://terraria.wiki.gg/wiki/Drum_Set","Drum Set",1
4064,"https://terraria.wiki.gg/wiki/Picnic_Table","Picnic Table",1
4065,"https://terraria.wiki.gg/wiki/Fancy_Picnic_Table","Fancy Picnic Table",1
4066,"https://terraria.wiki.gg/wiki/Desert_Minecart","Desert Minecart",1
4067,"https://terraria.wiki.gg/wiki/Minecarp","Minecarp",1
4068,"https://terraria.wiki.gg/wiki/Pink_Fairy","Pink Fairy",3
4069,"https://terraria.wiki.gg/wiki/Green_Fairy","Green Fairy",3
4070,"https://terraria.wiki.gg/wiki/Blue_Fairy","Blue Fairy",3
4071,"https://terraria.wiki.gg/wiki/Junonia_Shell","Junonia Shell",1
4072,"https://terraria.wiki.gg/wiki/Lightning_Whelk_Shell","Lightning Whelk Shell",1
4073,"https://terraria.wiki.gg/wiki/Tulip_Shell","Tulip Shell",1
4074,"https://terraria.wiki.gg/wiki/Pin_Wheel","Pin Wheel",1
4075,"https://terraria.wiki.gg/wiki/Weather_Vane","Weather Vane",1
4076,"https://terraria.wiki.gg/wiki/Void_Vault","Void Vault",1
4077,"https://terraria.wiki.gg/wiki/Music_Box_(Ocean_Night)","Music Box (Ocean Night)",1
4078,"https://terraria.wiki.gg/wiki/Music_Box_(Slime_Rain)","Music Box (Slime Rain)",1
4079,"https://terraria.wiki.gg/wiki/Music_Box_(Space_Day)","Music Box (Space Day)",1
4080,"https://terraria.wiki.gg/wiki/Music_Box_(Town_Day)","Music Box (Town Day)",1
4081,"https://terraria.wiki.gg/wiki/Music_Box_(Town_Night)","Music Box (Town Night)",1
4082,"https://terraria.wiki.gg/wiki/Music_Box_(Windy_Day)","Music Box (Windy Day)",1
4083,"https://terraria.wiki.gg/wiki/White_Pin_Flag","White Pin Flag",1
4084,"https://terraria.wiki.gg/wiki/Red_Pin_Flag","Red Pin Flag",1
4085,"https://terraria.wiki.gg/wiki/Green_Pin_Flag","Green Pin Flag",1
4086,"https://terraria.wiki.gg/wiki/Blue_Pin_Flag","Blue Pin Flag",1
4087,"https://terraria.wiki.gg/wiki/Yellow_Pin_Flag","Yellow Pin Flag",1
4088,"https://terraria.wiki.gg/wiki/Purple_Pin_Flag","Purple Pin Flag",1
4089,"https://terraria.wiki.gg/wiki/Golf_Tee","Golf Tee",1
4090,"https://terraria.wiki.gg/wiki/Shell_Pile","Shell Pile",100
4091,"https://terraria.wiki.gg/wiki/Anti-Portal_Block","Anti-Portal Block",100
4092,"https://terraria.wiki.gg/wiki/Golf_Club_(Putter)","Golf Club (Putter)",1
4093,"https://terraria.wiki.gg/wiki/Golf_Club_(Wedge)","Golf Club (Wedge)",1
4094,"https://terraria.wiki.gg/wiki/Golf_Club_(Driver)","Golf Club (Driver)",1
4095,"https://terraria.wiki.gg/wiki/Golf_Whistle","Golf Whistle",1
4096,"https://terraria.wiki.gg/wiki/Ebonwood_Toilet","Ebonwood Toilet",1
4097,"https://terraria.wiki.gg/wiki/Rich_Mahogany_Toilet","Rich Mahogany Toilet",1
4098,"https://terraria.wiki.gg/wiki/Pearlwood_Toilet","Pearlwood Toilet",1
4099,"https://terraria.wiki.gg/wiki/Living_Wood_Toilet","Living Wood Toilet",1
4100,"https://terraria.wiki.gg/wiki/Cactus_Toilet","Cactus Toilet",1
4101,"https://terraria.wiki.gg/wiki/Bone_Toilet","Bone Toilet",1
4102,"https://terraria.wiki.gg/wiki/Flesh_Toilet","Flesh Toilet",1
4103,"https://terraria.wiki.gg/wiki/Mushroom_Toilet","Mushroom Toilet",1
4104,"https://terraria.wiki.gg/wiki/Skyware_Toilet","Skyware Toilet",1
4105,"https://terraria.wiki.gg/wiki/Shadewood_Toilet","Shadewood Toilet",1
4106,"https://terraria.wiki.gg/wiki/Lihzahrd_Toilet","Lihzahrd Toilet",1
4107,"https://terraria.wiki.gg/wiki/Blue_Dungeon_Toilet","Blue Dungeon Toilet",1
4108,"https://terraria.wiki.gg/wiki/Green_Dungeon_Toilet","Green Dungeon Toilet",1
4109,"https://terraria.wiki.gg/wiki/Pink_Dungeon_Toilet","Pink Dungeon Toilet",1
4110,"https://terraria.wiki.gg/wiki/Obsidian_Toilet","Obsidian Toilet",1
4111,"https://terraria.wiki.gg/wiki/Frozen_Toilet","Frozen Toilet",1
4112,"https://terraria.wiki.gg/wiki/Glass_Toilet","Glass Toilet",1
4113,"https://terraria.wiki.gg/wiki/Honey_Toilet","Honey Toilet",1
4114,"https://terraria.wiki.gg/wiki/Steampunk_Toilet","Steampunk Toilet",1
4115,"https://terraria.wiki.gg/wiki/Pumpkin_Toilet","Pumpkin Toilet",1
4116,"https://terraria.wiki.gg/wiki/Spooky_Toilet","Spooky Toilet",1
4117,"https://terraria.wiki.gg/wiki/Dynasty_Toilet","Dynasty Toilet",1
4118,"https://terraria.wiki.gg/wiki/Palm_Wood_Toilet","Palm Wood Toilet",1
4119,"https://terraria.wiki.gg/wiki/Boreal_Wood_Toilet","Boreal Wood Toilet",1
4120,"https://terraria.wiki.gg/wiki/Slime_Toilet","Slime Toilet",1
4121,"https://terraria.wiki.gg/wiki/Martian_Toilet","Martian Toilet",1
4122,"https://terraria.wiki.gg/wiki/Granite_Toilet","Granite Toilet",1
4123,"https://terraria.wiki.gg/wiki/Marble_Toilet","Marble Toilet",1
4124,"https://terraria.wiki.gg/wiki/Crystal_Toilet","Crystal Toilet",1
4125,"https://terraria.wiki.gg/wiki/Spider_Toilet","Spider Toilet",1
4126,"https://terraria.wiki.gg/wiki/Lesion_Toilet","Lesion Toilet",1
4127,"https://terraria.wiki.gg/wiki/Diamond_Toilet","Diamond Toilet",1
4128,"https://terraria.wiki.gg/wiki/Maid_Bonnet","Maid Bonnet",1
4129,"https://terraria.wiki.gg/wiki/Maid_Dress","Maid Dress",1
4130,"https://terraria.wiki.gg/wiki/Maid_Shoes","Maid Shoes",1
4131,"https://terraria.wiki.gg/wiki/Void_Bag","Void Bag",1
4132,"https://terraria.wiki.gg/wiki/Pink_Maid_Bonnet","Pink Maid Bonnet",1
4133,"https://terraria.wiki.gg/wiki/Pink_Maid_Dress","Pink Maid Dress",1
4134,"https://terraria.wiki.gg/wiki/Pink_Maid_Shoes","Pink Maid Shoes",1
4135,"https://terraria.wiki.gg/wiki/Country_Club_Cap","Country Club Cap",1
4136,"https://terraria.wiki.gg/wiki/Country_Club_Vest","Country Club Vest",1
4137,"https://terraria.wiki.gg/wiki/Country_Club_Trousers","Country Club Trousers",1
4138,"https://terraria.wiki.gg/wiki/Country_Club_Visor","Country Club Visor",1
4139,"https://terraria.wiki.gg/wiki/Spider_Nest_Block","Spider Nest Block",100
4140,"https://terraria.wiki.gg/wiki/Spider_Nest_Wall","Spider Nest Wall",400
4141,"https://terraria.wiki.gg/wiki/Meteor_Toilet","Meteor Toilet",1
4142,"https://terraria.wiki.gg/wiki/Decay_Chamber","Decay Chamber",1
4144,"https://terraria.wiki.gg/wiki/Terragrim","Terragrim",1
4145,"https://terraria.wiki.gg/wiki/Solar_Bathtub","Solar Bathtub",1
4146,"https://terraria.wiki.gg/wiki/Solar_Bed","Solar Bed",1
4147,"https://terraria.wiki.gg/wiki/Solar_Bookcase","Solar Bookcase",1
4148,"https://terraria.wiki.gg/wiki/Solar_Dresser","Solar Dresser",1
4149,"https://terraria.wiki.gg/wiki/Solar_Candelabra","Solar Candelabra",1
4150,"https://terraria.wiki.gg/wiki/Solar_Candle","Solar Candle",1
4151,"https://terraria.wiki.gg/wiki/Solar_Chair","Solar Chair",1
4152,"https://terraria.wiki.gg/wiki/Solar_Chandelier","Solar Chandelier",1
4153,"https://terraria.wiki.gg/wiki/Solar_Chest","Solar Chest",1
4154,"https://terraria.wiki.gg/wiki/Solar_Clock","Solar Clock",1
4155,"https://terraria.wiki.gg/wiki/Solar_Door","Solar Door",1
4156,"https://terraria.wiki.gg/wiki/Solar_Lamp","Solar Lamp",1
4157,"https://terraria.wiki.gg/wiki/Solar_Lantern","Solar Lantern",1
4158,"https://terraria.wiki.gg/wiki/Solar_Piano","Solar Piano",1
4159,"https://terraria.wiki.gg/wiki/Solar_Platform","Solar Platform",200
4160,"https://terraria.wiki.gg/wiki/Solar_Sink","Solar Sink",1
4161,"https://terraria.wiki.gg/wiki/Solar_Sofa","Solar Sofa",1
4162,"https://terraria.wiki.gg/wiki/Solar_Table","Solar Table",1
4163,"https://terraria.wiki.gg/wiki/Solar_Work_Bench","Solar Work Bench",1
4164,"https://terraria.wiki.gg/wiki/Trapped_Solar_Chest","Trapped Solar Chest",1
4165,"https://terraria.wiki.gg/wiki/Solar_Toilet","Solar Toilet",1
4166,"https://terraria.wiki.gg/wiki/Vortex_Bathtub","Vortex Bathtub",1
4167,"https://terraria.wiki.gg/wiki/Vortex_Bed","Vortex Bed",1
4168,"https://terraria.wiki.gg/wiki/Vortex_Bookcase","Vortex Bookcase",1
4169,"https://terraria.wiki.gg/wiki/Vortex_Dresser","Vortex Dresser",1
4170,"https://terraria.wiki.gg/wiki/Vortex_Candelabra","Vortex Candelabra",1
4171,"https://terraria.wiki.gg/wiki/Vortex_Candle","Vortex Candle",1
4172,"https://terraria.wiki.gg/wiki/Vortex_Chair","Vortex Chair",1
4173,"https://terraria.wiki.gg/wiki/Vortex_Chandelier","Vortex Chandelier",1
4174,"https://terraria.wiki.gg/wiki/Vortex_Chest","Vortex Chest",1
4175,"https://terraria.wiki.gg/wiki/Vortex_Clock","Vortex Clock",1
4176,"https://terraria.wiki.gg/wiki/Vortex_Door","Vortex Door",1
4177,"https://terraria.wiki.gg/wiki/Vortex_Lamp","Vortex Lamp",1
4178,"https://terraria.wiki.gg/wiki/Vortex_Lantern","Vortex Lantern",1
4179,"https://terraria.wiki.gg/wiki/Vortex_Piano","Vortex Piano",1
4180,"https://terraria.wiki.gg/wiki/Vortex_Platform","Vortex Platform",200
4181,"https://terraria.wiki.gg/wiki/Vortex_Sink","Vortex Sink",1
4182,"https://terraria.wiki.gg/wiki/Vortex_Sofa","Vortex Sofa",1
4183,"https://terraria.wiki.gg/wiki/Vortex_Table","Vortex Table",1
4184,"https://terraria.wiki.gg/wiki/Vortex_Work_Bench","Vortex Work Bench",1
4185,"https://terraria.wiki.gg/wiki/Trapped_Vortex_Chest","Trapped Vortex Chest",1
4186,"https://terraria.wiki.gg/wiki/Vortex_Toilet","Vortex Toilet",1
4187,"https://terraria.wiki.gg/wiki/Nebula_Bathtub","Nebula Bathtub",1
4188,"https://terraria.wiki.gg/wiki/Nebula_Bed","Nebula Bed",1
4189,"https://terraria.wiki.gg/wiki/Nebula_Bookcase","Nebula Bookcase",1
4190,"https://terraria.wiki.gg/wiki/Nebula_Dresser","Nebula Dresser",1
4191,"https://terraria.wiki.gg/wiki/Nebula_Candelabra","Nebula Candelabra",1
4192,"https://terraria.wiki.gg/wiki/Nebula_Candle","Nebula Candle",1
4193,"https://terraria.wiki.gg/wiki/Nebula_Chair","Nebula Chair",1
4194,"https://terraria.wiki.gg/wiki/Nebula_Chandelier","Nebula Chandelier",1
4195,"https://terraria.wiki.gg/wiki/Nebula_Chest","Nebula Chest",1
4196,"https://terraria.wiki.gg/wiki/Nebula_Clock","Nebula Clock",1
4197,"https://terraria.wiki.gg/wiki/Nebula_Door","Nebula Door",1
4198,"https://terraria.wiki.gg/wiki/Nebula_Lamp","Nebula Lamp",1
4199,"https://terraria.wiki.gg/wiki/Nebula_Lantern","Nebula Lantern",1
4200,"https://terraria.wiki.gg/wiki/Nebula_Piano","Nebula Piano",1
4201,"https://terraria.wiki.gg/wiki/Nebula_Platform","Nebula Platform",200
4202,"https://terraria.wiki.gg/wiki/Nebula_Sink","Nebula Sink",1
4203,"https://terraria.wiki.gg/wiki/Nebula_Sofa","Nebula Sofa",1
4204,"https://terraria.wiki.gg/wiki/Nebula_Table","Nebula Table",1
4205,"https://terraria.wiki.gg/wiki/Nebula_Work_Bench","Nebula Work Bench",1
4206,"https://terraria.wiki.gg/wiki/Trapped_Nebula_Chest","Trapped Nebula Chest",1
4207,"https://terraria.wiki.gg/wiki/Nebula_Toilet","Nebula Toilet",1
4208,"https://terraria.wiki.gg/wiki/Stardust_Bathtub","Stardust Bathtub",1
4209,"https://terraria.wiki.gg/wiki/Stardust_Bed","Stardust Bed",1
4210,"https://terraria.wiki.gg/wiki/Stardust_Bookcase","Stardust Bookcase",1
4211,"https://terraria.wiki.gg/wiki/Stardust_Dresser","Stardust Dresser",1
4212,"https://terraria.wiki.gg/wiki/Stardust_Candelabra","Stardust Candelabra",1
4213,"https://terraria.wiki.gg/wiki/Stardust_Candle","Stardust Candle",1
4214,"https://terraria.wiki.gg/wiki/Stardust_Chair","Stardust Chair",1
4215,"https://terraria.wiki.gg/wiki/Stardust_Chandelier","Stardust Chandelier",1
4216,"https://terraria.wiki.gg/wiki/Stardust_Chest","Stardust Chest",1
4217,"https://terraria.wiki.gg/wiki/Stardust_Clock","Stardust Clock",1
4218,"https://terraria.wiki.gg/wiki/Stardust_Door","Stardust Door",1
4219,"https://terraria.wiki.gg/wiki/Stardust_Lamp","Stardust Lamp",1
4220,"https://terraria.wiki.gg/wiki/Stardust_Lantern","Stardust Lantern",1
4221,"https://terraria.wiki.gg/wiki/Stardust_Piano","Stardust Piano",1
4222,"https://terraria.wiki.gg/wiki/Stardust_Platform","Stardust Platform",200
4223,"https://terraria.wiki.gg/wiki/Stardust_Sink","Stardust Sink",1
4224,"https://terraria.wiki.gg/wiki/Stardust_Sofa","Stardust Sofa",1
4225,"https://terraria.wiki.gg/wiki/Stardust_Table","Stardust Table",1
4226,"https://terraria.wiki.gg/wiki/Stardust_Work_Bench","Stardust Work Bench",1
4227,"https://terraria.wiki.gg/wiki/Trapped_Stardust_Chest","Trapped Stardust Chest",1
